item_id,app_id,human_label,title,text,updated
appstore_389801252_14427641891,389801252,5,Places To Be In,This place offers an Amazing And Beautiful view of New York City From A great Location across the river..,2026-08-14T10:45:45-07:00
appstore_389801252_14427594275,389801252,1,Infringement,Work,2026-08-14T10:30:29-07:00
appstore_389801252_14427571120,389801252,5,Social business,We loved working with Instagram to grow our coffee community!,2026-08-14T10:23:11-07:00
appstore_389801252_14427529423,389801252,4,VIDEOS PICTURES WONT STAY CROPPED ON MAIN FEED AND STORY!!!,"Hi, I’m having an ongoing issue with Instagram automatically changing the crop of my photos and videos after I post them.

For Stories, content that I intentionally resize/crop before posting is sometimes published uncropped or at a different scale than what I previewed.

I’m also having the same issue with regular feed posts. I adjust the crop and positioning exactly how I want it before posting, but once it’s published, Instagram changes it and shows more of the original image/video than I selected.

This is happening repeatedly with both photos and videos, and what gets published does not match the final preview shown before I post. I’ve checked that everything looks correct before sharing, so it appears to be a cropping/display bug rather than an editing mistake on my end.

Could you please investigate this issue on my account? It’s making it difficult to post content because I can’t reliably control how my photos and videos appear once they’re published.

Thank you!",2026-08-14T10:10:10-07:00
appstore_389801252_14427476262,389801252,1,fix the app,instagram cool n all but i hate how my following and followers are hidden. i want that feature to be removed because it’s dumb or at least let people pick n choose if they want theirs to b hidden or not. i also hate how when i’m trying to remove people who don’t follow me back it starts restricting me because i’m doing it too much like bro what ??? what’s so harming about that nothing. fix the app,2026-08-14T09:53:49-07:00
appstore_389801252_14427429397,389801252,1,Banned for no reason,Every account you try to make bans you instantly this needs a fix.,2026-08-14T09:39:42-07:00
appstore_389801252_14427369033,389801252,2,Can use a bit of improvement,This app is almost an A+ if they just modify the two-step verification method so that we wouldn’t have to confirm the text from the old number after putting in the new number,2026-08-14T09:21:47-07:00
appstore_389801252_14427353293,389801252,1,Awful AI Ban System,Got banned for no reason and many other artists are getting banned.,2026-08-14T09:17:12-07:00
appstore_389801252_14427341451,389801252,1,My acc keeps getting disabled or getting checked for no reason,This stupid app suddenly started to ‘check’ my acc if I violated their rules or something but I DIDNT EVEN DO ANYTHING WRONG!! IT DID THIS TWO TIMES IN A ROW!!!! this is stupid.,2026-08-14T09:13:45-07:00
appstore_389801252_14427321592,389801252,1,Addictive,I keep deleting this app when I catch myself scrolling and watching AI slop. I redownload it when I friend sends me a reel that I can’t view without the app being downloaded on my device,2026-08-14T09:07:59-07:00
appstore_389801252_14427294989,389801252,5,Thank you’s,My life in one drop,2026-08-14T09:00:11-07:00
appstore_389801252_14427235680,389801252,1,Location based searches,"What was the logic begin removing ""places""?",2026-08-14T08:42:57-07:00
appstore_389801252_14427021697,389801252,2,Hashtags don't work anymore,"The ability to search content by hashtags, especially recent posts using a particular hashtag, was my favorite part of Instagram. It was a way to create community and connection and see other people's posts about events and places. Now when you search a hashtag, you see a bunch of AI-selected slop. It's made Instagram a useless time-sink instead of a connector.",2026-08-14T07:43:23-07:00
appstore_389801252_14427012731,389801252,1,Last update is so ugly,🤢🤮🤢🤮🤢🤮🤢🤮🤢🤢,2026-08-14T07:40:59-07:00
appstore_389801252_14426959261,389801252,1,instagram pls stop taking my acct,so basically i made a insta account and they keep taking it for not following community guidelines but i literally dnt text on there and i barely even post,2026-08-14T07:26:09-07:00
appstore_389801252_14426927238,389801252,5,Wonderful experience,I love the media & work y’all have done with insta so fascinating,2026-08-14T07:17:11-07:00
appstore_389801252_14426898781,389801252,5,Real,Raw,2026-08-14T07:09:13-07:00
appstore_389801252_14426868030,389801252,5,Instagram,Sometimes Instagram mistakenly me for someone else identity and it’s not justified as to why. I think making sure that this is the actual person by really identifying all their social media pages and new or old identifying should be considered,2026-08-14T07:00:39-07:00
appstore_389801252_14426823711,389801252,1,Bot spam,"PLEASE FOR THE LOVE OG GOD give us an option to filter new accounts out of reels. My block list is getting huge, I mark not interested, and I still get the same exact post from new zero follower accounts.",2026-08-14T06:48:05-07:00
appstore_389801252_14426797157,389801252,5,Five stars ⭐️,"I like the new updates, yesss I’m a fan of Instagram ⭐️⭐️⭐️⭐️⭐️",2026-08-14T06:40:35-07:00
appstore_389801252_14426768248,389801252,5,Best,Best,2026-08-14T06:32:20-07:00
appstore_389801252_14426656339,389801252,1,fix your app,fix the problem with this ai banned wave please and us all back our accounts because we all know y’all can y’all made the app it’s not that hard because everytime I make a account I keep getting banned.,2026-08-14T06:00:00-07:00
appstore_389801252_14426638799,389801252,4,Instagram review,"After using the app for sometime, I think overall that instagram is a good place to connect with people from different parts of the world.",2026-08-14T05:54:51-07:00
appstore_389801252_14426635523,389801252,5,Post,Perfect,2026-08-14T05:53:51-07:00
appstore_389801252_14426580630,389801252,1,No customer support for anything,"I lost access to my work account 6 months ago. Haven’t been able to gain access back, asking me for authentication app or back up codes that I have NEVER set up.  After countless tries with Meta to get access to my account I’ve come to realized that these people are completely useless.  I don’t understand how are they able to keep this company running without an useful customer support department.",2026-08-14T05:37:15-07:00
appstore_389801252_14426578171,389801252,1,Hiding relevant comments to control narratives,"Meta hides comments on posts that don’t seem to fit the narrative Zuck wants us to see. I’ve had to unhide comments over and over to find the most relevant, and some of the most popular, aren’t immediately visible. I either have to scroll or intentionally click to show all comments to engage with relevant content. The sensor ship is real. I’m done with Meta.",2026-08-14T05:36:33-07:00
appstore_389801252_14426551614,389801252,5,بيو بيو,اريد اسأل اودي عن الدواء لأن شنو أيدي صارت زرقاء،اريد أنزله علمود اشوف اختي بَتول اول مرة تروح لبيت خالي كجنة الهم وشو ماينزل,2026-08-14T05:28:23-07:00
appstore_389801252_14426542809,389801252,4,B,B,2026-08-14T05:25:45-07:00
appstore_389801252_14426495651,389801252,1,Account not signing in,Won’t let me sign into my account,2026-08-14T05:11:10-07:00
appstore_389801252_14426426883,389801252,1,Deceptive advertising,"Recently changed their advertisements so that ads are no longer clearly marked as ads. Instead, a video will play for 15 seconds before Instagram reveals that it is an advertisement. This is illegal and if we had a functioning government someone would do something about it.",2026-08-14T04:49:18-07:00
appstore_389801252_14426399573,389801252,5,Review,Its truly a great app and you’re bound to enjoy your experience using it,2026-08-14T04:40:31-07:00
appstore_389801252_14426389048,389801252,1,Waste of time,An addictive tool that steels my time.,2026-08-14T04:37:04-07:00
appstore_389801252_14426323402,389801252,2,Biased reviews,You allow certain color of people to make racist and disparaging remarks but will censure a colored person for responding. I mean META is racist,2026-08-14T04:15:18-07:00
appstore_389801252_14426276191,389801252,2,Account restrictions and suspended,Please open them for me,2026-08-14T03:59:05-07:00
appstore_389801252_14426217942,389801252,1,Addictive Crack,Helping us entertain ourselves into personal isolation.,2026-08-14T03:38:27-07:00
appstore_389801252_14426106170,389801252,5,Лучшая площадка,"Люблю всем сердце и благодарен, за то что мы вместе уже почти 14 лет. 
Моя душа ❤️",2026-08-14T02:56:58-07:00
appstore_389801252_14425810402,389801252,1,One star,Very disappointed i just trying to revive my account I write my phone number for human verification but still rejected it so disappointed,2026-08-14T00:59:38-07:00
appstore_389801252_14425740857,389801252,5,LOVE,"8500 posts and 50,000 stories in… it’s love, love of humanity. Joie de vie!!!",2026-08-14T00:30:31-07:00
appstore_389801252_14425692858,389801252,1,Sevice,They removed my only account wit no warning n it’s a  account with family n friends dat live all over n lot good memories and they took it all from me n deleted my account and terrible they have no contact support or number u can call for help of anything,2026-08-14T00:10:06-07:00
appstore_389801252_14425574385,389801252,1,Worse every update,"*opens instagram* FIRST post i see is an ad… immediately closes app. TRASH…… now when searching for accounts, you are FORCED to search the words to bolster the instagram stats instead of just letting us to directly to their profile. i hate this app and i hate meta.

new edit: it got even worse… it’s now an ad EVERY OTHER POST… wow.",2026-08-13T23:18:50-07:00
appstore_389801252_14425535846,389801252,1,Needs Cache Management,Needs better cache management. The app can balloon to 4GB which is insane. Giving it 1 star until app size is reduced.,2026-08-13T23:01:58-07:00
appstore_389801252_14425527612,389801252,1,Dumb,"They won’t let me make a professional account everytime it gets deleted for no reason and won’t be allowed back on, and banned all my old accounts or locked my old accounts this is not fair to me at all",2026-08-13T22:58:25-07:00
appstore_389801252_14425517755,389801252,1,Ongoing issue + Horrible help center,"I’ve been having an ongoing issue since January 2026 where randomly half of my followers cannot see my Instagram post. Even the people that I tagged cannot see it and it just says “post unavailable.” My account is in good standing and I haven’t violated any community guidelines or done anything bad, so there is no reason as to why my posts aren’t being shown. I have a public account too. I have tried everything to resolve this issue, including clearing the cache, deleting and redownloading the app, relogging in, archiving the post, deleting and making a new post, etc, but nothing has worked. I am extremely tired and fed up with this issue. I have been losing engagement and followers because of it and I am ready to permanently delete my account and delete Instagram for good if I continue to get no help. The AI bots that respond in the help center are stupid and don’t do anything, they just repeat the same unhelpful sentences. I need to talk to a real person not an AI.",2026-08-13T22:54:07-07:00
appstore_389801252_14425464434,389801252,1,No sirve,"Instagram no sirve, el sistema me elimina todas mis cuentas y no tiene manera de recuperarla la peor aplicación que eh visto no la recomiendo",2026-08-13T22:30:37-07:00
appstore_389801252_14425463023,389801252,3,My Account,I don’t like how yall took my account for no reason I want it back I been working hard for that account since my mom been gone I want my account back please and thank you i didn’t do nothing wrong - the account name is unknownmymy._,2026-08-13T22:30:00-07:00
appstore_389801252_14425334399,389801252,1,Paused ruined,Pause is horrendous now. Total garbage.,2026-08-13T21:34:04-07:00
appstore_389801252_14425298401,389801252,1,Slow af,Why even with the update is Instagram taking 4-5 business years to refresh,2026-08-13T21:18:37-07:00
appstore_389801252_14425278404,389801252,5,Nicholas Lassard,"Homegrown - Pays to stay, play and slayyy local",2026-08-13T21:10:13-07:00
appstore_389801252_14425273116,389801252,5,🍭,I love this app without this app i could’ve never survive school i,2026-08-13T21:07:58-07:00
appstore_389801252_14425268425,389801252,1,Do not use,I’ve had over 3 real accounts that I used get permanently disabled. You send your ID in nothing even as far as my social security and birth certificate still nothing my accounts got permanently disabled for account integrity. I’m not the only one and won’t be the last one lost 10 years of memories because of this new meta ai bs. And on top of it no one seems to care. Don’t use unless you like looking twice to see if your account will get randomly selected for a random suspension because the ai thinks it’s not really you even after they got my facial recognition my ID my birth certificate my social security.,2026-08-13T21:06:00-07:00
appstore_389801252_14425265208,389801252,2,my complaint,"why does instagram take my accounts for no reason , that is irritating",2026-08-13T21:04:39-07:00
appstore_389801252_14425250078,389801252,5,Finally,Able to rearrange posts 🔥🔥🔥🔥,2026-08-13T20:58:20-07:00
appstore_389801252_14425220865,389801252,1,WORST/NON-EXISTENT APP SUPPORT,If you’re having account issues you might as well delete instagram and save yourself the headache of trying to do literally anything to get it back. Let alone creating a new account doesn’t even work anymore with this app. It asks to verify ID but can’t even do that either. So what is the point of this app at all?????,2026-08-13T20:46:21-07:00
appstore_389801252_14425217799,389801252,1,AI ads,Gonna keep blocking every AI ad you keep pushing at me till you stop,2026-08-13T20:45:06-07:00
appstore_389801252_14425208673,389801252,1,upset,Im getting suspended for literally nothing and i would please like to get unsuspended as soon as possible.. This is not the first or 5 times i been suspended its been over 20 times for literally doing nothing.,2026-08-13T20:41:22-07:00
appstore_389801252_14425204254,389801252,2,Bad updated font,I just opened the app to see that the font that says ‘Instagram’ at the top has a different font. Bring back the old font it was so cute and fit the app and the vibe perfectly. This new one is not good and is unfitting and un-fun,2026-08-13T20:39:35-07:00
appstore_389801252_14425198986,389801252,1,Está buena la aplicación,Pero te quitan la cuenta y eliminan sin ningún sentido está mal se merece lo peor perdí mi cuenta de casi 3 años como pueden hacer eso quiten de administradora a la pinche ia no vale vergichiss,2026-08-13T20:37:32-07:00
appstore_389801252_14425198635,389801252,5,@taymadeyoulook,Love Like and appreciate comments,2026-08-13T20:37:23-07:00
appstore_389801252_14425171225,389801252,5,Pésimo soporte y moderación injusta,"Pésima experiencia. La aplicación suspende y borra cuentas antiguas injustamente mediante bots,sin entender el contexto de chats privados donde uno solo defiende su privacidad. El centro de ayuda no ofrece ninguna solución ni atención humana real. Arruinan la experiencia de usuarios reales.",2026-08-13T20:26:44-07:00
appstore_389801252_14425167507,389801252,5,Good ball rolling,I just got a new account let’s see how this works ;),2026-08-13T20:25:54-07:00
appstore_389801252_14425154867,389801252,4,4/5,"Instagram is insanely fun to be on actively when posting or even just watching videos, seeing posts. however, they do NOT take reports serious enough so don’t expect to be supported. i’ve reported an account multiple times due to bullying and they have never once taken that situation serious enough. expecting ME to block an account won’t make ME feel better if a picture of me is circulating around the internet without MY consent. other than that, completely fine.",2026-08-13T20:21:18-07:00
appstore_389801252_14425153309,389801252,1,DECEPCIÓN,Tengo demasiado tiempo usando Instagram y nunca me había pasado algo como esto. Me han suspendido mi cuenta y ya han pasado 6 meses y no he podido recuperarla exijo que Instagram quite este tipo de injusticias,2026-08-13T20:20:39-07:00
appstore_389801252_14425151380,389801252,1,Permanently disabled,"My account got suspended because I violated guidelines I never violated ever. I tried to appeal, then it says it’s permanently disabled now. Worst support ever!",2026-08-13T20:19:52-07:00
appstore_389801252_14425147593,389801252,2,INSTAGRAM,they keep taking my accounts back back to back and im 18+  i dont post anything on my account to get restricted or reported but somehow they keep taking my accounts,2026-08-13T20:18:21-07:00
appstore_389801252_14425138055,389801252,1,Volume controls don’t work,"I can’t turn up the volume of posts or stories, my phone volume button turns up the ringer instead",2026-08-13T20:14:34-07:00
appstore_389801252_14425134153,389801252,1,J,Es de lo peor me banean a cada rato y no me dan derecho a nada,2026-08-13T20:12:59-07:00
appstore_389801252_14425102746,389801252,5,ro.chellebarron,Very user friendly,2026-08-13T20:00:42-07:00
appstore_389801252_14425060953,389801252,3,bug I guess,everytime I get on the app and click on somebody profile it clicks me off instagram or whenever I post something on instagram it clicks me off and I can’t get back on unless I delete the whole app and log back in,2026-08-13T19:44:31-07:00
appstore_389801252_14425047812,389801252,1,Algorithmic nightmare,"Only goal is to keep you scrolling, has lost all photographic relevance with existence of reels. Do not recommend viewing anything other than those you follow sourced in #",2026-08-13T19:39:32-07:00
appstore_389801252_14425036985,389801252,5,Please make a unfollow all who don’t follow you button instagram,I really need this button because I have to many people I follow,2026-08-13T19:35:34-07:00
appstore_389801252_14424972767,389801252,1,Meta ruined instagram,Trash,2026-08-13T19:11:30-07:00
appstore_389801252_14424961657,389801252,5,Insta,I use it as a public library of photos for my adventures. If you don’t have Instagram you’re probably boring.,2026-08-13T19:07:19-07:00
appstore_389801252_14424920022,389801252,1,Bug,App has been crashing really bad lately. Cant post without instagram just completely closing me out of the app. And then i have to delete it and download it right back just for it to do the same thing. Tried everything even with my device and nothing works pretty sure its the app.,2026-08-13T18:51:46-07:00
appstore_389801252_14424822255,389801252,5,milad.id73,Apps5141,2026-08-13T18:15:52-07:00
appstore_389801252_14424820065,389801252,5,Dreams,"""with you, my dreams come true"" thank you ❤️",2026-08-13T18:15:04-07:00
appstore_389801252_14424762914,389801252,1,Instacrapp,Instagram censors United States Citizens & violates the First Amendment,2026-08-13T17:53:46-07:00
appstore_389801252_14424722100,389801252,5,Algorithm,I’m quite enjoying mine. ✌️,2026-08-13T17:38:35-07:00
appstore_389801252_14424715021,389801252,5,INSTAGRAM,LA MEJOR APLICACIÓN !!!!!🙌💪,2026-08-13T17:35:55-07:00
appstore_389801252_14424703330,389801252,1,Restrictions,"My Experience With Instagram

I’m extremely disappointed with Instagram’s account enforcement process. My account was disabled, yet I was not given clear information explaining exactly what violation I supposedly committed, nor was I provided with any meaningful evidence or details that would allow me to understand what happened.

I completely understand that Instagram has rules and community guidelines, and I respect the platform’s right to enforce those rules. However, there should also be fairness and transparency when someone’s account is disabled. If Instagram is going to take away access to someone’s account, especially an account that may contain years of photos, videos, conversations, connections, and personal content, users deserve to know exactly why that decision was made.

What is most frustrating is being told that my account violated a policy without being shown what specific content caused the violation. How am I supposed to understand what I did wrong or defend myself if I’m not given enough information to do so?

I have attempted to resolve the situation, but the process feels extremely difficult and automated. It feels like there is no real opportunity to speak with someone, explain the situation, provide information, or have the decision properly reviewed by a person.

I’m not asking Instagram to ignore its rules. I’m asking for a fair review. If I actually violated a policy, I should be told which policy, what content caused the violation, and given a reasonable opportunity to understand and address the issue. If the decision was made incorrectly, then my account should be restored.

Platforms as large as Instagram have a responsibility to treat their users fairly. Disabling someone’s account without providing clear reasoning or meaningful evidence can leave users feeling completely powerless.

I hope Instagram improves this process and provides users with more transparency, better communication, and genuine human review when accounts are disabled. People should not have to fight through automated systems just to find out why their account was taken away.

I’m simply asking Instagram to review my case fairly, explain the reason for the decision, provide the information necessary to understand the alleged violation, and give me a legitimate opportunity to appeal.

Instagram, please review my account and give me a fair chance to resolve this situation.",2026-08-13T17:31:35-07:00
appstore_389801252_14424605514,389801252,1,This app sucks,"If people weren’t psychologically locked into this network they would never choose to use this garbage app. It doesn’t show me my friends’ posts, just advertising. And when i try to log in on my computer, it makes me confirm on my phone, but that screen is broken because Meta doesn’t care about things working",2026-08-13T16:54:54-07:00
appstore_389801252_14424573717,389801252,1,Hmph,Dear instagram you app has gone to bs and STOP USING AI THANKS,2026-08-13T16:42:33-07:00
appstore_389801252_14424493666,389801252,1,Banned for no reason,They took my account and wrongly deleted it and suspended it I need it back,2026-08-13T16:11:08-07:00
appstore_389801252_14424488016,389801252,5,Love it,Great platform,2026-08-13T16:08:53-07:00
appstore_389801252_14424486255,389801252,1,Keep getting banned for nothing.,..,2026-08-13T16:08:12-07:00
appstore_389801252_14424290142,389801252,5,OMG,BEST APO EVER!!!,2026-08-13T14:51:40-07:00
appstore_389801252_14424238234,389801252,5,its aight,cool but meta is really stupid also the data collection is kinda weird,2026-08-13T14:31:41-07:00
appstore_389801252_14424197463,389801252,3,Trash,Got my account banned for nun,2026-08-13T14:16:13-07:00
appstore_389801252_14424093809,389801252,1,Bad,"Always had instagram for many years but lately I’ve been banned for no reason, I barely use it but when I try to use it and update my profile picture and name I get kicked out and my account is banned for no reason..",2026-08-13T13:37:40-07:00
appstore_389801252_14424083664,389801252,1,Loser,Since when is the word loser flagged?,2026-08-13T13:34:00-07:00
appstore_389801252_14424051023,389801252,1,HATE THE NEW PAUSE,Bring back hold and pause on videos. The new pause brings up a screen that’s completely unnecessary. Hate it.,2026-08-13T13:22:06-07:00
appstore_389801252_14423968861,389801252,1,Code,"The automated safety system cuts off conversations with cold messages instead of helping.it feels harmful,not helpful, and makes people feel isolated.Meta needs to fix across all their apps.Asap",2026-08-13T12:52:36-07:00
appstore_389801252_14423942005,389801252,2,Restyle option not showing!!,"I have been using Instagram for a long time, but I am increasingly frustrated with how feature updates are rolled out. It seems like new tools, filters, and interface updates are released to other users months in advance, while my account either receives them extremely late or not at all.
While I understand that Instagram tests new updates on select account clusters or regions before a global rollout, the gap between users is far too wide. Having an updated app version and a high-end device doesn't seem to help either. It creates an inconsistent experience where my friends are actively using new features that I don't even have access to yet.
I hope Instagram optimizes its update distribution system so that all active users receive new features in a more timely and fair manner.",2026-08-13T12:43:06-07:00
appstore_389801252_14423905840,389801252,1,Trying to force me to follow accounts I don't want to follow,"I have specific interests. Irish setters, English Setters, Gordon Setters.... NOT other dogs. I don't want a feed full of other dogs. If it's not okay that I follow my interests then I don't need you. Pinterest will do just fine and I won't miss you.",2026-08-13T12:30:33-07:00
appstore_389801252_14423859226,389801252,1,Ads,Everywhere,2026-08-13T12:14:23-07:00
appstore_389801252_14423838365,389801252,5,Pizzamymind37,I have another main account and insta is awesome I want to go public with this writing account but I’m just getting comfortable sharing my writing maybe one day people will see them and think I’m them,2026-08-13T12:07:13-07:00
appstore_389801252_14423831588,389801252,1,glitchy,"I spent thirty minutes trying to create a simple story. the interface is so glitchy and unintuitive; had to Google how to change the background color. gifs couldn't be moved or deleted because the layers wouldn't respond to touch input. horrible experience compared to 4-5 years ago when I was a frequent user. stop over engineering your product, it just gets worse and worse. on top of that most of my feed is garbage I don't follow or care about; why are you essentially forcing the explore page & nonstop ads onto my feed? are we just giving up any pretense & going full gross capitalist / ""influencer""? yikes. glad I gave this up as my main social media & after today definitely won't be going back.",2026-08-13T12:04:55-07:00
appstore_389801252_14423801304,389801252,1,account deactivations,decrease time allowed for deactivations,2026-08-13T11:54:37-07:00
appstore_389801252_14423773631,389801252,3,Instagram,"It’s a good app but it keeps on banning me, and suspending my account, why is that?",2026-08-13T11:45:12-07:00
appstore_389801252_14423680782,389801252,1,ai summarizing my POSTS??,you guys have ai summarizing posts now. you are shoving it down my throat and im tired of it i hate this app and im getting very close to deleting my accounts along with the app.,2026-08-13T11:14:06-07:00
appstore_389801252_14423640201,389801252,5,Creator,Love instagram kept on improving,2026-08-13T11:00:56-07:00
appstore_389801252_14423631654,389801252,1,#meta,"Everyone's Instagram is closed due to the new update you made, this is the only thing that is meta collaboration.",2026-08-13T10:58:09-07:00
appstore_389801252_14423603375,389801252,1,Need an explanation,"I am EXTREMELY disappointed and angry with Instagram. This is YET AGAIN another time my account has been blocked/suspended, and I am genuinely fed up. The feeling of helplessness you get when you open the app and suddenly realize you’ve lost access to an account containing your memories, conversations, photos, and YEARS of your life—without receiving a clear explanation or an actual solution—is unbelievable.

The worst part is feeling like it doesn’t matter how many times you appeal or try to prove that you’re a real person. The system simply decides to suspend you, and you’re left dealing with the consequences. Where is the HUMAN support? Where is the specific explanation of what I supposedly did wrong? I’m tired of automated systems punishing accounts and then giving users practically no real way to defend themselves.

Instagram used to be an app I genuinely enjoyed, but this has become one of the most frustrating experiences I’ve ever had with any platform. I am genuinely SICK AND TIRED of this. FIX your suspension system and give users an ACTUAL way to speak to a real person when an account is unfairly suspended.",2026-08-13T10:48:59-07:00
appstore_389801252_14423500560,389801252,1,Account Still Disabled,"My facebook account was disabled Sunday, August 9th at 10:30PM. I appealed this and it was approved and my Facebook has been working since then. My Instagram has been disabled since August 10th stating it’s because of my facebook and I’m not being offered the option to appeal. I have had no luck contacting support and Meta AI chat bots keep spinning me in circles. I purchased a Meta Verified Account with the hope I could talk to a live representative, still no luck. I’m being told my account is pending syncing up. It has been 72hrs and there’s still no change to my instagram. I am begging at this point that someone from support sees this and can help move this process along.",2026-08-13T10:16:10-07:00
appstore_389801252_14423469816,389801252,5,Animal lacrosse,🔥🔥🔥,2026-08-13T10:06:25-07:00
appstore_389801252_14423466662,389801252,5,Band Dark,A failed علي هانيcompany al a failed artificial intelligence is not fit for Nesta,2026-08-13T10:05:26-07:00
appstore_389801252_14423375502,389801252,1,Limited,Limited,2026-08-13T09:37:31-07:00
appstore_389801252_14423330453,389801252,5,Very good still,It would be better if you allowed users to move their story highlights around or pin them differently.,2026-08-13T09:24:10-07:00
appstore_389801252_14423303545,389801252,1,#1 ai slop hater here,high key going down hill with all this ai bs- tired of it everywhere- i miss when instagram was fun,2026-08-13T09:16:09-07:00
appstore_389801252_14423298319,389801252,2,Still buggy,Evil corporation behind this app,2026-08-13T09:14:37-07:00
appstore_389801252_14423282109,389801252,4,Following review limits,"Hello Instagram Support,

I’m an Instagram user in Iran, and I’m currently unable to view Followers and Following lists on Instagram. This restriction appears to specifically affect users in Iran.

I understand that there may be regional limitations, but I kindly ask you to review this restriction and consider restoring access to Followers and Following lists for Iranian users.

Instagram is an important platform for communication, networking, and keeping in touch with people. We would greatly appreciate having access to the same basic features available to users in other countries.

Thank you for listening to Iranian users and considering our request.",2026-08-13T09:09:49-07:00
appstore_389801252_14423277803,389801252,5,cool,awesome,2026-08-13T09:08:34-07:00
appstore_389801252_14423272396,389801252,5,Addicted but ok,Well it is somewhat addictive but if you follow the smart post you can learn a lot. Rock on.,2026-08-13T09:06:58-07:00
appstore_389801252_14423258408,389801252,5,Love it,I been using IG since it started and is still my favorite app. I use it for my business and make a living out of it. I love the new improvements!,2026-08-13T09:02:52-07:00
appstore_389801252_14423249148,389801252,3,Fix issues,My emojis won’t show up in my collections they show up as a question mark and not actually what they are. Like I put colored hearts next to the words I choose and they show up as a question mark.,2026-08-13T09:00:07-07:00
appstore_389801252_14423249082,389801252,5,Very cool app!,I’ve expressed myself in ways artistically in ways I never have before.,2026-08-13T09:00:06-07:00
appstore_389801252_14423218894,389801252,1,Instagram wrongly disabled and appeal denied,Wrongfully suspended for CSE AND my appeal was denied even though I did nothing wrong lol,2026-08-13T08:51:16-07:00
appstore_389801252_14423187855,389801252,4,Please let me change the song or at least delete it,Hi please let me change the song or at least delete it,2026-08-13T08:42:14-07:00
appstore_389801252_14423179092,389801252,5,LynnArt,I love stories and reels- making it reel can be difficult as GIFS get STUCK ON images and start over omg TY PLS ADDRESS,2026-08-13T08:39:41-07:00
appstore_389801252_14423125641,389801252,1,the algorithm is a nightmare,if you want to see any of your friends posts good luck because nope instagram is intead gonna show you 1000 posts by meme pages and influencers you dont even follow on your home page. Also moderators do nothing about publicly posted bullying/extremely racist/gore content but god forbid you say something in messages that gets flagged by their AI then suddenly your account is gone,2026-08-13T08:24:27-07:00
appstore_389801252_14423074542,389801252,5,Lo mejor,Es la app de mi vida,2026-08-13T08:09:48-07:00
appstore_389801252_14423047102,389801252,1,Can’t open links,"Instagram and WhatsApp are both owned by Meta, if someone send you a instagram post, you click on it in WhatsApp, it will not open that post. It opens the latest post on your feed. What with all this community standard BS? You have to Standards",2026-08-13T08:02:02-07:00
appstore_389801252_14423010641,389801252,5,Ok,Very good,2026-08-13T07:51:49-07:00
appstore_389801252_14422999796,389801252,1,Bring back hold to pause!,I hate the new update that took away holding a reel to pause it. Some stupid menu comes up now. People never put their captions up long enough or they put them under all of the buttons and I can’t read it unless I hold to pause and get rid of everything in the screen. It’s so frustrating to watch reels now I don’t even want to do it anymore,2026-08-13T07:49:07-07:00
appstore_389801252_14422981199,389801252,1,0,There has been a lot of advertising from the platform.,2026-08-13T07:43:55-07:00
appstore_389801252_14422948852,389801252,4,Changes,"I joined to connect with other art educators, lately I have to wade through tons of advertising that IG picked up
On through my phone.",2026-08-13T07:34:49-07:00
appstore_389801252_14422936864,389801252,5,Best app for creators 🔥,"Instagram creators के लिए बहुत अच्छा platform है। Reels बनाना, audience से connect करना और content grow करना आसान है। नए updates और creator features भी काफी useful हैं। Overall experience बहुत अच्छा है। ❤️🔥",2026-08-13T07:31:27-07:00
appstore_389801252_14422866182,389801252,1,You’re ruining the public social sector,Fix it,2026-08-13T07:11:38-07:00
appstore_389801252_14422806221,389801252,1,META is bad,"Instagram AI is banning people for no reason. 

There is no appeal process.",2026-08-13T06:54:39-07:00
appstore_389801252_14422750479,389801252,2,Collection albums not organized,Who do I talk to about updating how post collections are organized? Can yall make this go in alphabetical order ?,2026-08-13T06:38:50-07:00
appstore_389801252_14422655104,389801252,5,Works too well,This app is too entertaining and takes up too much of my time so I have to periodically delete it,2026-08-13T06:11:14-07:00
appstore_389801252_14422445670,389801252,5,Love it here,You guys are amazing! ⭐️⭐️⭐️⭐️⭐️ Always such a great experience. Highly recommend! ❤️🙌,2026-08-13T05:07:47-07:00
appstore_389801252_14422367861,389801252,2,Gopal,Jaan,2026-08-13T04:43:04-07:00
appstore_389801252_14422335423,389801252,1,.,والله تطبيق كلب وميتا نسوي وحده تتحرش ولما اقوله قاعده تتحرش فيني يقول ي اماني انتي لازم تتصلي بالشرطه طيب انا الضحيه مو هي,2026-08-13T04:32:31-07:00
appstore_389801252_14422222049,389801252,5,Live,"Only thing I’m
Not fond of is not being able
To go live due to follower amount.",2026-08-13T03:54:07-07:00
appstore_389801252_14422163758,389801252,5,Fantastic,Making good friends,2026-08-13T03:33:13-07:00
appstore_389801252_14422094220,389801252,1,Wow,"I’m really upset, instagram has taken my main account down because one of the accounts i had got banned nd then a week later they took mines down for no reason mind u the account they’ve just tooken down is my main had that account for about 2 years now! Not once has I done anything bad on that account maybe got a view comments tooken down but that’s it! They said I’ve just made an account after an account was tooke down NOT TRUE IVE BEEN HAD THAT ACCOUNT I REALLY HOPE J GET MY ACCOUNT BACK MAN👎 smh instagram do better. 🫩 UPDATE : its been about 1-2 years now and im still not able to keep an account up because instagram keep taking them down . Why? I have NO idea .",2026-08-13T03:07:39-07:00
